831.171	831.985	830.78	830.549	829.399	828.765	830.301	828.596	828.423	828.83	827.496	827.022	827.703	826.366	826.229	825.891	825.248	825.075	823.93	823.184	822.46	823.668	823.063	821.167	821.033	820.575	819.374	819.402	818.286	817.642	816.654	816.288	815.863	815.492	814.77	814.193	813.48	812.771	811.764	811.265	811.262	809.875	809.417	809.505	808.704	807.651	807.253	806.284	805.201	804.584	803.582	803.387	802.119	801.315	800.736	799.582	798.963	798.76	797.366	796.702	796.136	795.465	794.289	793.904	792.295	792.23	791.093	790.303	790.116	788.607	787.907	786.6	785.486	784.13	783.115	782.548	781.588	780.404	779.607	778.629	777.248	777.022	775.885	775.385	773.957	773.458	771.681	770.519	769.561	768.592	767.564	766.431	765.321	764.008	762.826	761.933	761.1	760.05	758.944	
959.769	957.188	958.834	959.123	956.574	955.643	955.685	954.269	955.572	954.198	953.589	954.975	951.336	951.999	951.739	950.556	949.787	947.882	949.637	947.114	947.106	946.001	946.701	945.224	943.971	943.242	942.096	942.173	940.036	939.085	938.793	937.585	936.455	936.022	935.018	934.352	933.412	932.343	933.063	931.304	929.508	930.1	928.145	926.492	925.224	924.223	922.723	921.777	921.155	919.848	918.435	917.247	916.632	916.43	915.444	914.328	913.387	911.871	910.263	909.825	908.554	906.085	905.278	904.758	902.439	901.138	900.52	897.95	898.227	896.738	895.887	894.819	892.338	891.847	891.535	889.186	887.475	885.605	884.702	882.963	882.86	880.555	878.698	877.257	876.271	874.659	873.31	871.596	870.733	869.083	867.4	866.467	864.752	863.579	860.676	860.18	858.644	857.04	855.414	
1097.27	1097.73	1097.02	1096.93	1094.02	1094.1	1093.96	1092.7	1092.57	1092.25	1090.09	1087.48	1089.35	1088.32	1086.59	1086.64	1084.38	1083.36	1083.86	1083.13	1081.72	1079.57	1079.62	1076.89	1075.62	1074.81	1073.54	1072.94	1072.95	1069.73	1069.81	1068.5	1068.62	1065.16	1064.21	1063.03	1062.34	1059.66	1060.84	1056.89	1055.8	1054.33	1054.19	1053.56	1052.08	1049.45	1047.79	1046.29	1045.39	1044.48	1041.83	1040.9	1039.67	1038.07	1036.01	1034.33	1033.27	1030.81	1030.01	1028.07	1026.39	1025.13	1021.73	1019.78	1018.42	1016.53	1016.26	1013.04	1011.16	1009.41	1007.62	1005.59	1003.77	1002.74	1001.18	999.509	996.366	995.5	992.772	991.777	989.74	987.851	985.446	983.523	982.206	979.73	977.636	975.585	973.421	971.694	969.159	967.339	965.201	963.337	961.274	959.364	956.851	954.942	952.834	
1249.89	1246.1	1248.49	1245.58	1243.31	1244.63	1245.26	1242.51	1240.59	1241.3	1238.77	1237.11	1237.58	1234.4	1233.68	1233.8	1231.27	1230.46	1228.25	1227.24	1225.87	1224.83	1222.68	1220.71	1221.03	1218.41	1219.89	1215.03	1212.82	1213.28	1210.41	1209.71	1208.13	1204.52	1204.07	1203.16	1201.15	1198.95	1195.77	1193.55	1191.22	1190.41	1188.33	1187.25	1184.56	1181.77	1179.45	1177.96	1175.6	1173.94	1172.91	1170.48	1169.48	1164.99	1164.23	1161.05	1159.77	1156.71	1154.39	1152.46	1150.5	1147.8	1146.07	1143.08	1140.86	1138.97	1135.1	1132.31	1130.17	1129.05	1125.97	1122.43	1119.77	1117.06	1114.63	1112.91	1109.42	1106.82	1104.95	1102.96	1100.33	1098.26	1093.66	1090.74	1088.23	1085.92	1083.91	1081.43	1077.63	1074.77	1073.1	1069.17	1067.26	1063.58	1061.8	1059.23	1055.54	1053.45	1050.27	
1426.66	1411.18	1408.43	1407.78	1408.85	1409.55	1405.65	1405.85	1404.57	1399.07	1399.13	1398.57	1396.34	1396.21	1395.17	1391.65	1390.53	1389.12	1385.5	1384.6	1382.02	1382.13	1379.85	1378.16	1376.23	1372.55	1370.06	1368.88	1366.67	1364.47	1361.82	1363.43	1357.31	1354.9	1352.37	1350.17	1349.62	1346.56	1343.87	1339.55	1338.49	1335.69	1332.1	1330.64	1326.83	1324.46	1320.87	1317.64	1316.16	1314.53	1309.32	1308.21	1304.85	1300.48	1297.96	1295.65	1292.14	1290.49	1284.75	1282.15	1278.87	1275.58	1273.74	1269.64	1266.69	1263.51	1259.93	1257.27	1253.76	1249.72	1245.74	1243.41	1240.47	1237.02	1233.24	1230.49	1225.56	1222	1220.31	1215.68	1212.58	1208.54	1204.92	1201.75	1198.25	1194.44	1189.98	1186.68	1182.62	1179.69	1175.42	1171.95	1168.83	1165	1160.5	1158.04	1154.02	1149.81	1146.44	
1608.04	1597.3	1593.53	1590.37	1587.37	1585.83	1587.4	1580.44	1581.51	1581.46	1577.79	1575.44	1572.81	1571.37	1568.83	1566.14	1563.12	1562.47	1560.03	1556.5	1553.99	1552.29	1548.93	1545.72	1543.82	1540.65	1537.36	1534.47	1531.76	1529.05	1524.5	1523.01	1519.2	1516.31	1511.88	1508.71	1505.83	1501.92	1500.61	1496.81	1492.14	1488.63	1484.71	1481.27	1477.37	1473.6	1469.86	1466.63	1463.41	1459.4	1454.85	1451.14	1448.48	1442.9	1440.27	1435.2	1431.81	1427.11	1423.41	1418.48	1414.19	1410.37	1405.77	1401.49	1396.15	1392.11	1389.01	1383.84	1378.68	1375.04	1370.76	1366.77	1361.55	1357.36	1352.99	1348.09	1342.69	1339.07	1335.1	1330.43	1325.06	1320.74	1315.37	1311.89	1306.04	1301.28	1296.57	1292.24	1287.26	1282.16	1277.67	1272.61	1268.71	1262.77	1258.12	1254.16	1248.5	1244.27	1239.11	
1796.62	1790.22	1793.38	1790.84	1784.3	1786.27	1777.72	1780.79	1779.16	1774.64	1770.82	1769.31	1765.6	1762.13	1760.5	1755.65	1753.77	1750.1	1745.45	1744.81	1741.48	1735.98	1731.71	1727.82	1724.29	1721.62	1718.43	1716.15	1709.01	1704.96	1701.13	1698.16	1692.31	1689.98	1686.59	1680.38	1675.98	1671.43	1666.06	1662.03	1656.87	1651.91	1647.42	1643.2	1638.78	1633.58	1627.94	1624.04	1617.56	1612.63	1607.91	1602.27	1597.76	1592.23	1586.97	1581.61	1575.37	1570.93	1564.76	1559.19	1553.73	1549.03	1542.62	1536.87	1531.03	1525.53	1519.6	1513.88	1507.97	1502.21	1496.64	1490.49	1485.11	1479.38	1473.68	1468.02	1461.17	1454.94	1449.77	1443.99	1437.31	1430.53	1425.95	1418.65	1414.15	1406.37	1400.4	1395.3	1389.55	1382.11	1376.26	1371.03	1363.47	1358.09	1353.15	1346.41	1340.87	1333.65	1328.8	
2019.49	2013.44	2010.92	2006.26	1997.82	1999.81	1992.2	1989.72	1987.08	1985.29	1980.03	1977.52	1976.6	1970.09	1969.15	1962.14	1960.1	1953.51	1951.88	1943.98	1940.27	1938.9	1929.72	1925.03	1919.94	1918.52	1910.5	1905.32	1901.38	1895.97	1890.13	1884.44	1879.53	1873.19	1868.42	1862.22	1855.2	1851.3	1843.98	1837.12	1831.01	1825.32	1818.17	1812.66	1805.63	1799.12	1793.94	1786.68	1780.04	1773.24	1766.51	1758.72	1753.28	1745.58	1737.66	1731.05	1724.18	1716.65	1709.3	1702.94	1694.77	1688.87	1682.27	1673.53	1666.53	1659.41	1651.51	1644.8	1636.77	1629.87	1622.69	1615.37	1606.61	1598.86	1592.59	1584.49	1577.21	1568.92	1561.69	1554.16	1545.95	1539.46	1531.48	1523.76	1516.85	1508.22	1501.29	1493.61	1485.44	1478.1	1469.52	1462.34	1455.32	1447.88	1439.32	1431.63	1424.79	1416.47	1409.88	
2249.36	2250.8	2249.26	2240.8	2241.16	2237.48	2232.98	2228.63	2219.53	2217	2213.59	2206.26	2204.89	2197.51	2195.18	2189.43	2180.38	2174.45	2168.95	2163.29	2157.34	2153.29	2145.19	2139.28	2133.54	2127.22	2119.85	2112.72	2109.05	2100.38	2094.8	2085.67	2079.04	2071.34	2063.93	2054.94	2048.86	2040.64	2030.76	2022.8	2015.51	2007.58	1998.86	1990.51	1981.48	1973.77	1964.34	1956.08	1947.99	1938.2	1929.99	1921.79	1911.35	1903.8	1893.74	1885.02	1876.22	1866.65	1857.34	1849.08	1839.45	1830.48	1820.46	1811.23	1803.05	1793.15	1783.76	1773.38	1763.43	1754.01	1745.39	1736.13	1725.74	1717.84	1706.29	1698.85	1688.55	1678.27	1669.33	1659.67	1650.66	1641.27	1631.46	1621.56	1612.97	1603.23	1593.9	1583.03	1574.72	1564.82	1555.55	1545.66	1536.67	1527.29	1518.58	1508.98	1500.21	1491.02	1482.03	
2524.31	2515.82	2510.31	2503.42	2500.85	2496.38	2493.01	2486.36	2480.74	2470.39	2464.21	2457.25	2456.64	2444.01	2440.69	2431.2	2423.68	2419.55	2409.46	2402.11	2393.39	2385.44	2380.56	2369.79	2361.02	2353.81	2345.93	2333.94	2328.12	2318.82	2307.11	2298.97	2289.8	2278.4	2269.53	2257.74	2247.6	2238.78	2228.46	2218.05	2206.38	2197.1	2185.88	2174.73	2164.82	2152.37	2142.97	2131.82	2119.84	2109.97	2096.6	2086.06	2074.74	2061.91	2050.61	2040.58	2029.2	2016.12	2004.01	1992.46	1982.19	1969.89	1957.94	1946.7	1934.77	1920.92	1910.88	1899.12	1886.33	1874.27	1863.39	1851.74	1840.26	1828.43	1816.54	1803.24	1791.67	1781.21	1769.83	1757.83	1745.95	1734.76	1721.73	1710.61	1698.67	1688.04	1677.01	1664.7	1653.39	1642.76	1631.77	1620.16	1608.89	1596.43	1586.65	1575.7	1563.99	1553.3	1542.51	
2812.39	2805.03	2800.25	2794.36	2781.44	2783.59	2774.52	2765.33	2756.43	2752.5	2744.36	2735.7	2727.7	2718.75	2705.25	2697.28	2687.9	2679.99	2669.68	2657.83	2651.12	2640.01	2627.61	2615.89	2605.12	2593.17	2586.7	2573.62	2563.47	2549.96	2538.38	2525.46	2510.12	2497.09	2485.51	2472.94	2460.53	2447.28	2433.73	2420.23	2406.21	2393.21	2379.32	2365.51	2350.63	2337.28	2321.7	2308.65	2295.08	2280.21	2264.22	2250.88	2237.16	2221.01	2208.7	2193.23	2177.23	2164.4	2149.43	2134.67	2120.15	2105.66	2090.87	2075.87	2061.64	2046.29	2032.06	2017.88	2003.25	1988.59	1974.16	1959.72	1943.87	1930.51	1914.95	1902.86	1886.55	1872.91	1859.58	1844.59	1831.28	1815.95	1802.6	1788.11	1774.1	1760.68	1747.67	1734.1	1720.5	1707.22	1692.94	1678.87	1667.09	1653.52	1639.55	1627.14	1615.01	1601.66	1589.36	
3153.3	3119.73	3117.21	3106.51	3101.54	3091.17	3082.8	3076.97	3067.47	3058.71	3045.68	3034.63	3023.26	3013.85	3002.53	2985.2	2973.9	2966.48	2954.2	2938.28	2921.77	2913.42	2894.43	2880.87	2870.72	2854	2840.51	2824.7	2809.71	2793.27	2778.35	2763.72	2745.99	2729.03	2713.2	2693.53	2678.4	2661.88	2646	2627.91	2607.6	2592.59	2575.03	2556.2	2540.52	2520.46	2503.93	2484.8	2467.69	2449.23	2430.32	2412.68	2394.15	2376.48	2360.28	2341.89	2324.33	2305.75	2286.96	2268.82	2250.05	2232.73	2214.27	2197.26	2179.38	2160.02	2142.23	2126.12	2108.61	2090.51	2070.6	2053.59	2038.28	2020.66	2003.46	1986.86	1969.5	1951.64	1934.67	1918.13	1901.93	1886.1	1869.26	1852.41	1835.79	1819.05	1803.86	1786.51	1771.12	1756.64	1739.4	1724.32	1708.73	1693.53	1678.53	1663.46	1648.77	1633.48	1619	
3480.18	3471.69	3463.11	3456.62	3445.42	3434.61	3423.3	3408.05	3399.65	3388.21	3371.55	3358.61	3343.44	3331.04	3315.84	3299.64	3283.17	3266.64	3251.45	3235.1	3216.85	3205.08	3179.38	3161.17	3142.03	3127.26	3108.38	3087.15	3067.03	3045.56	3025.97	3005.69	2985.35	2967.05	2945.81	2924.49	2903.15	2881.5	2860.18	2836.7	2816.41	2793	2772.56	2747.76	2726.17	2704.05	2682.88	2660.96	2636.77	2616.2	2594.03	2570.18	2549.64	2526.58	2504.26	2480.66	2459.27	2436.98	2415.99	2392	2371.36	2349.73	2328.36	2305.06	2285.19	2261.64	2241.72	2221.05	2199.97	2177.25	2156.6	2137.42	2115.85	2095.21	2076.14	2055.64	2033.5	2013.63	1995.04	1976.13	1955.84	1937.25	1918.1	1898.51	1880.75	1861.2	1842.74	1825.6	1804.61	1788.23	1770.4	1752.96	1733.96	1716.96	1701.18	1683.66	1666.54	1649.14	1632.48	
3871.09	3859.98	3851.36	3836.54	3827.82	3810.96	3797.07	3781.2	3768.09	3748.42	3731.35	3714.13	3695.93	3676.06	3657.72	3637.79	3622.12	3597.09	3573.79	3558.59	3534.51	3511.84	3487.08	3465.12	3440.99	3417.39	3389.91	3366.41	3342.64	3311.73	3290.1	3260.6	3234.81	3208.06	3181.02	3155.56	3130.45	3101.08	3073.92	3046.15	3020.91	2991.88	2963.17	2939.36	2910.52	2881.04	2854.52	2827.89	2798.89	2771.13	2744.62	2718.43	2689.73	2661.75	2636.42	2608.8	2583.19	2556.72	2530.4	2504.34	2478.49	2452.15	2422.79	2398.29	2373.34	2350.02	2323.47	2299.16	2274.29	2248.13	2225.35	2200.67	2176.28	2152.12	2129.86	2105.89	2083.08	2059.67	2037.57	2014.16	1991.93	1969.35	1947.79	1925.91	1904.37	1884.35	1862.96	1842.39	1822.59	1800.56	1782.18	1760.19	1741.4	1723.07	1703.87	1684.85	1666.41	1647.65	1627.69	
4309.17	4288.32	4271.96	4256.87	4234.81	4228.46	4207.04	4187.48	4164.41	4148.33	4123.89	4100.5	4077.48	4056.27	4028.67	4005.92	3977.62	3949.3	3924.1	3897.03	3863.88	3837.52	3806.32	3773.94	3747.86	3713.07	3681.66	3650.12	3617.62	3588.34	3555.71	3520.45	3489.66	3456.09	3421.15	3388.12	3354.68	3320.49	3285.87	3251.94	3219.38	3184.21	3150.72	3117.01	3083.38	3050.58	3015.67	2982.48	2950.5	2915.4	2884.54	2851.63	2819.94	2785.32	2754.45	2722.51	2689.08	2659.17	2627.32	2594.98	2565.52	2534.18	2503.07	2473.79	2444.44	2413.95	2385.03	2356.14	2327.22	2300.62	2272.17	2244.06	2215.95	2190.35	2162.36	2135.36	2108.63	2083.13	2058.49	2033	2007.82	1983.08	1958.64	1934.53	1910.86	1884.77	1862.18	1840.72	1816.77	1796.01	1771.62	1751.56	1729.93	1708.83	1687.14	1665.52	1644.86	1624.75	1605.11	
4768.07	4757.73	4741.22	4716.19	4697.32	4681.68	4656.24	4631.01	4605.51	4576.79	4547.41	4518.58	4488.97	4457.15	4425.58	4392.82	4360.51	4322.08	4290.83	4256.06	4220.57	4181.93	4142.69	4105.79	4066.63	4024.09	3987	3944.32	3908.54	3865.42	3824.15	3780.39	3743.14	3697.57	3657.94	3615.75	3573.98	3531.68	3489.28	3449.89	3409.24	3365.28	3324.75	3286.07	3243.19	3202.54	3161.02	3124.21	3082.65	3042.04	3004.68	2963.56	2925.49	2887.3	2849.66	2812.8	2774.24	2738.13	2700.57	2664.7	2628.8	2595.91	2559.48	2525.5	2491.93	2458.19	2424.48	2391.9	2359.32	2327.08	2295.51	2263.98	2232.65	2203.45	2173.71	2143.31	2114.04	2085.81	2056.83	2027.9	2000.97	1973.07	1946.02	1919.68	1892.84	1867.04	1842.19	1818.01	1792.57	1767.2	1743.69	1721.1	1697.21	1673.76	1651.41	1628.07	1608.19	1585.11	1563.82	
5298.01	5275.22	5254.24	5231.37	5201.31	5174.2	5144.04	5114.63	5076.08	5049.99	5009.6	4975.08	4935.75	4898.22	4855.01	4813.21	4768.57	4725.8	4681.98	4633.68	4587.32	4536.6	4491.24	4443.34	4393.71	4343.45	4294.64	4242.21	4190.15	4142.89	4089.14	4036.82	3987.13	3937.72	3885.61	3834.66	3783.1	3732.04	3683.34	3631.61	3580.43	3530.25	3480.9	3433.34	3386.58	3336.78	3287.13	3240.95	3193.24	3146.82	3100.65	3055.73	3010.69	2966.83	2921.91	2879.3	2836.4	2794.19	2751.96	2711.87	2670.42	2630.39	2590.75	2552.54	2514.17	2476.39	2438.96	2401.67	2366.16	2331	2296.07	2261.2	2226.39	2192.68	2159.23	2126.46	2094.87	2064.33	2033.26	2001.42	1971.39	1941.52	1912.4	1883.73	1855.66	1828.22	1801.02	1773.91	1748.81	1721.48	1696.79	1671.89	1646.96	1623.34	1597.75	1575.58	1551.28	1529.69	1506.26	
5879.88	5851.45	5820.32	5792.67	5759.91	5722.54	5681.98	5645.03	5604.54	5554.57	5511.38	5464.27	5414.19	5360.77	5309.19	5252.07	5195.14	5142.51	5086.62	5027.49	4968.51	4906.2	4846.1	4786.22	4724.61	4662.11	4598.81	4533.67	4472.12	4410.36	4349.1	4284.28	4222.23	4159.99	4097.19	4038.41	3974.95	3913.5	3852.89	3792.96	3734.78	3675.33	3616.73	3557.31	3500.06	3444.08	3389.33	3332.52	3280	3225.33	3172.61	3122.88	3070.44	3018.06	2968.65	2919.71	2872.64	2823.69	2775.65	2729.93	2684.62	2640.73	2596.56	2552.96	2509.74	2467.4	2426.83	2386.79	2346.85	2308.01	2269.51	2231.5	2195.73	2157.83	2122.66	2087.07	2052.48	2018.73	1985.55	1953.47	1921.21	1889.15	1859.06	1828.39	1797.83	1768.83	1741.42	1712.97	1684.33	1657.16	1631.75	1605.84	1579.41	1554.23	1528.84	1504.73	1480.84	1457.22	1434.53	
6515.73	6475.28	6438.51	6403.65	6362.44	6311.83	6269.61	6213.89	6158.23	6102.89	6044.68	5986	5919.25	5859.18	5787.79	5720.26	5651.4	5575.04	5506.79	5431.42	5358.41	5283.19	5206.02	5128.54	5053.04	4974.02	4897.69	4820.71	4744.44	4668.78	4590.89	4515.07	4439.25	4363.87	4289.32	4217	4144.05	4073.4	4001.01	3929.23	3861.42	3792.97	3721.74	3654.53	3588.82	3525.28	3462.47	3396.55	3334.96	3273.84	3213.85	3155.04	3096.44	3041.21	2985.64	2930.48	2876.13	2822.79	2770.31	2719.26	2669.42	2619.65	2572.24	2524.5	2479.66	2433.15	2389.65	2344.77	2301.53	2259.73	2218.53	2178.23	2138.88	2100.21	2062.16	2024.76	1988.77	1952.65	1917.68	1883.51	1849.76	1816.91	1784.58	1753.05	1722.52	1692.5	1663.44	1633.63	1604.42	1576.57	1549.15	1522.78	1496.22	1471.23	1445.56	1421.6	1396.92	1373.59	1350.72	
7225.86	7171.45	7127.5	7071.92	7021.47	6961.98	6903.67	6833.24	6767.97	6694.67	6622.19	6540.04	6463.19	6377.71	6291.36	6207.23	6115.29	6025.68	5936.34	5842.86	5749.37	5654.44	5558.73	5465.09	5374.01	5278.67	5184.62	5091.31	5002.46	4905.66	4815.86	4721.07	4634.78	4542.36	4456.26	4368	4284.23	4200.09	4114.63	4034.33	3952.9	3873.06	3795.85	3718.25	3646.24	3570	3498.62	3429.36	3357.36	3291.72	3223.39	3157.36	3092.68	3031.69	2968.99	2907.98	2849.12	2791.3	2734.32	2678.7	2625.32	2572.49	2520.43	2469.83	2420.26	2371.5	2325.31	2277.61	2232.32	2187.8	2144.62	2103.5	2061.47	2021.98	1982.36	1942.28	1905.13	1867.94	1831.35	1796.28	1762.83	1729.05	1696.15	1662.96	1631.86	1600.64	1569.53	1540.52	1513.03	1483.47	1456.22	1429.74	1403.74	1378.5	1352.06	1327.49	1303.07	1280.34	1256.39	
